"Coord1","Coord2","Cost","Length"
"535867.6153845603-1101656.354163354","541867.6153845603-1095656.354163354","8485.28137423857","8485.28137423857"
"178867.61538456043-1194656.3541633538","203867.61538456043-1201656.3541633538","25961.50997149434","25961.50997149434"
"-397132.3846154392-1802656.3541633526","-396132.3846154392-1801656.3541633526","1414.213562373095","1414.213562373095"
"9867.615384560544-1798656.3541633526","12867.615384560544-1761656.3541633526","37121.42238654117","37121.42238654117"
"966867.6153845601-2438656.3541633515","971867.6153845601-2467656.3541633515","29427.877939124322","29427.877939124322"
"490867.6153845603-1045656.3541633543","499867.6153845603-1052656.3541633543","11401.75425099138","11401.75425099138"
"255867.61538456043-985656.3541633543","263867.6153845604-980656.3541633543","9433.981132056604","9433.981132056604"
"432867.6153845603-735656.3541633547","473867.6153845603-775656.3541633547","57280.01396647874","57280.01396647874"
"384867.6153845603-1156656.354163354","391867.6153845603-1194656.3541633538","38639.358172723085","38639.358172723085"
"82867.61538456054-929656.3541633545","134867.61538456054-915656.3541633545","53851.648071345044","53851.648071345044"
"227867.61538456043-1174656.3541633538","302867.6153845603-1213656.3541633538","84534.01682163212","84534.01682163212"
"83867.61538456054-1056656.354163354","86867.61538456054-1060656.354163354","5000.0","5000.0"
"164867.61538456043-1726656.3541633529","215867.61538456043-1686656.3541633529","64815.12169239521","64815.12169239521"
"552867.6153845603-1043656.3541633543","585867.6153845603-1084656.354163354","52630.78946776289","52630.78946776289"
"133867.61538456054-926656.3541633545","134867.61538456054-915656.3541633545","11045.36101718726","11045.36101718726"
"574867.6153845603-1656656.3541633529","605867.6153845603-1662656.3541633529","31575.306807693887","31575.306807693887"
"583867.6153845603-1082656.354163354","797867.6153845601-1330656.3541633536","327566.7870831835","327566.7870831835"
"782867.6153845601-1192656.3541633538","782867.6153845601-1207656.3541633538","15000.0","15000.0"
"409867.6153845603-1062656.354163354","437867.6153845603-1059656.354163354","28160.255680657447","28160.255680657447"
"490867.6153845603-1045656.3541633543","494867.6153845603-1050656.3541633543","6403.1242374328485","6403.1242374328485"
"227867.61538456043-1174656.3541633538","247867.61538456043-1270656.3541633538","98061.20537705011","98061.20537705011"
"142867.61538456054-833656.3541633545","264867.6153845604-870656.3541633545","127487.25426488709","127487.25426488709"
"291867.6153845603-918656.3541633545","337867.6153845603-910656.3541633545","46690.470119715006","46690.470119715006"
"-163132.38461543934-2223656.3541633515","-143132.38461543934-2224656.3541633515","20024.984394500785","20024.984394500785"
"78867.61538456054-891656.3541633545","134867.61538456054-915656.3541633545","60926.18484691127","60926.18484691127"
"-498132.38461543916-2340656.3541633515","-470132.38461543916-2356656.3541633515","32249.0309931942","32249.0309931942"
"290867.6153845603-933656.3541633545","313867.6153845603-942656.3541633543","24698.178070456852","24698.178070456852"
"239867.61538456043-989656.3541633543","253867.61538456043-987656.3541633543","14142.13562373095","14142.13562373095"
"249867.61538456043-926656.3541633545","264867.6153845604-870656.3541633545","57974.13216254298","57974.13216254298"
"419867.6153845603-1167656.354163354","548867.6153845603-1276656.3541633538","168884.57596832205","168884.57596832205"
"393867.6153845603-1085656.354163354","395867.6153845603-1068656.354163354","17117.24276862369","17117.24276862369"
"210867.61538456043-944656.3541633543","216867.61538456043-950656.3541633543","8485.28137423857","8485.28137423857"
"-355132.3846154392-827656.3541633545","-265132.3846154393-830656.3541633545","90049.98611882175","90049.98611882175"
"257867.61538456043-861656.3541633545","277867.6153845604-904656.3541633545","47423.6228055175","47423.6228055175"
"-10132.384615439456-1856656.3541633524","11867.615384560544-1764656.3541633526","94593.86872308352","94593.86872308352"
"-52132.38461543934-1802656.3541633526","-10132.384615439456-1799656.3541633526","42107.006542854484","42107.006542854484"
"-587132.3846154391-2023656.3541633522","-586132.3846154391-2020656.3541633522","3162.2776601683795","3162.2776601683795"
"159867.61538456054-1094656.354163354","194867.61538456043-1103656.354163354","36138.62199918519","36138.62199918519"
"575867.6153845603-962656.3541633543","664867.6153845603-1026656.3541633543","109622.07806824317","109622.07806824317"
"885867.6153845601-1468656.3541633533","898867.6153845601-1466656.3541633533","13152.946437965906","13152.946437965906"
"-83132.38461543934-900656.3541633545","-31132.384615439456-902656.3541633545","52038.44732503063","52038.44732503063"
"442867.6153845603-1085656.354163354","446867.6153845603-1089656.354163354","5656.85424949238","5656.85424949238"
"855867.6153845601-613656.3541633552","867867.6153845601-627656.3541633552","18439.088914585776","18439.088914585776"
"840867.6153845601-1783656.3541633526","844867.6153845601-1784656.3541633526","4123.105625617661","4123.105625617661"
"482867.6153845603-763656.3541633547","483867.6153845603-766656.3541633547","3162.2776601683795","3162.2776601683795"
"-262132.38461543928-2037656.3541633522","-213132.38461543934-2040656.3541633522","49091.75083453425","49091.75083453425"
"-121132.38461543934-2184656.354163352","-113132.38461543934-2176656.354163352","11313.70849898476","11313.70849898476"
"408867.6153845603-1054656.3541633543","409867.6153845603-1052656.3541633543","2236.06797749979","2236.06797749979"
"792867.6153845601-1158656.354163354","796867.6153845601-1221656.3541633538","63126.856408346284","63126.856408346284"
"529867.6153845603-1177656.3541633538","547867.6153845603-1192656.3541633538","23430.749027719965","23430.749027719965"
"-346132.3846154392-2336656.3541633515","-326132.3846154392-2324656.3541633515","23323.807579381202","23323.807579381202"
"987867.6153845601-1466656.3541633533","1000867.6153845601-1439656.3541633533","29966.648127543394","29966.648127543394"
"832867.6153845601-1795656.3541633526","836867.6153845601-1806656.3541633526","11704.699910719624","11704.699910719624"
"412867.6153845603-1049656.3541633543","431867.6153845603-1068656.354163354","26870.057685088643","26870.057685088643"
"-396132.3846154392-2160656.354163352","-374132.3846154392-2156656.354163352","22360.679774997898","22360.679774997898"
"12867.615384560544-691656.3541633547","24867.615384560544-690656.3541633547","12041.594578792296","12041.594578792296"
"291867.6153845603-935656.3541633545","337867.6153845603-926656.3541633545","46872.16658103186","46872.16658103186"
"9867.615384560544-1798656.3541633526","63867.615384560544-1796656.3541633526","54037.02434442518","54037.02434442518"
"290867.6153845603-921656.3541633545","335867.6153845603-929656.3541633545","45705.57952810576","45705.57952810576"
"-51132.38461543934-929656.3541633545","-32132.384615439456-900656.3541633545","34669.87164671937","34669.87164671937"
"783867.6153845601-1779656.3541633526","788867.6153845601-1774656.3541633526","7071.067811865475","7071.067811865475"
"-497132.38461543916-2338656.3541633515","-470132.38461543916-2356656.3541633515","32449.961479175905","32449.961479175905"
"290867.6153845603-922656.3541633545","328867.6153845603-905656.3541633545","41629.3165929973","41629.3165929973"
"838867.6153845601-1518656.354163353","869867.6153845601-1516656.354163353","31064.449134018134","31064.449134018134"
"-66132.38461543934-1810656.3541633526","-51132.38461543934-1838656.3541633524","31764.760348536976","31764.760348536976"
"220867.61538456043-1174656.3541633538","302867.6153845603-1223656.3541633538","95524.8658727139","95524.8658727139"
"942867.6153845601-1371656.3541633536","948867.6153845601-1371656.3541633536","6000.0","6000.0"
"544867.6153845603-1174656.3541633538","549867.6153845603-1191656.3541633538","17720.045146669352","17720.045146669352"
"553867.6153845603-1004656.3541633543","782867.6153845601-1364656.3541633536","426662.6301892391","426662.6301892391"
"323867.6153845603-939656.3541633545","328867.6153845603-905656.3541633545","34365.68055487917","34365.68055487917"
"-217132.38461543934-2036656.3541633522","-213132.38461543934-2040656.3541633522","5656.85424949238","5656.85424949238"
"545867.6153845603-1006656.3541633543","556867.6153845603-1005656.3541633543","11045.36101718726","11045.36101718726"
"547867.6153845603-1004656.3541633543","653867.6153845603-1105656.354163354","146413.79716406495","146413.79716406495"
"949867.6153845601-1513656.354163353","958867.6153845601-1504656.3541633533","12727.92206135769","12727.92206135769"
"-351132.3846154392-2182656.354163352","-334132.3846154392-2218656.354163352","39812.05847478876","39812.05847478876"
"258867.61538456043-925656.3541633545","277867.6153845604-896656.3541633545","34669.87164671943","34669.87164671943"
"329867.6153845603-615656.3541633552","346867.6153845603-626656.3541633552","20248.456731316586","20248.456731316586"
"574867.6153845603-1656656.3541633529","605867.6153845603-1678656.3541633529","38013.15561749643","38013.15561749643"
"782867.6153845601-1192656.3541633538","799867.6153845601-1152656.354163354","43462.62762420125","43462.62762420125"
"534867.6153845603-1223656.3541633538","535867.6153845603-1215656.3541633538","8062.25774829855","8062.25774829855"
"452867.6153845603-1068656.354163354","455867.6153845603-1089656.354163354","21213.203435596424","21213.203435596424"
"-360132.3846154392-1259656.3541633538","-334132.3846154392-1582656.354163353","324044.7499960454","324044.7499960454"
"-262132.38461543928-2264656.3541633515","-195132.38461543934-2233656.3541633515","73824.11530116695","73824.11530116695"
"333867.6153845603-907656.3541633545","338867.6153845603-921656.3541633545","14866.068747318506","14866.068747318506"
"227867.61538456043-1174656.3541633538","263867.6153845604-1273656.3541633538","105342.29919647663","105342.29919647663"
"215867.61538456043-1180656.3541633538","301867.6153845603-1231656.3541633538","99984.99887483113","99984.99887483113"
"454867.6153845603-1137656.354163354","504867.6153845603-1159656.354163354","54626.00113499065","54626.00113499065"
"788867.6153845601-1774656.3541633526","814867.6153845601-1823656.3541633524","55470.71299343445","55470.71299343445"
"36867.615384560544-958656.3541633543","64867.615384560544-996656.3541633543","47201.69488482379","47201.69488482379"
"540867.6153845603-879656.3541633545","562867.6153845603-901656.3541633545","31112.69837220809","31112.69837220809"
"965867.6153845601-2510656.354163351","972867.6153845601-2534656.354163351","25000.0","25000.0"
"-183132.38461543934-2133656.354163352","-113132.38461543934-2176656.354163352","82152.2975941635","82152.2975941635"
"527867.6153845603-1139656.354163354","541867.6153845603-1126656.354163354","19104.9731745428","19104.9731745428"
"872867.6153845601-1490656.3541633533","875867.6153845601-1505656.3541633533","15297.058540778355","15297.058540778355"
"577867.6153845603-1182656.3541633538","577867.6153845603-1184656.3541633538","2000.0","2000.0"
"533867.6153845603-1107656.354163354","562867.6153845603-1102656.354163354","29427.877939124322","29427.877939124322"
"874867.6153845601-2476656.3541633515","875867.6153845601-2474656.3541633515","2236.06797749979","2236.06797749979"
"423867.6153845603-1069656.354163354","437867.6153845603-1059656.354163354","17204.650534085253","17204.650534085253"
"428867.6153845603-1248656.3541633538","445867.6153845603-1274656.3541633538","31064.449134018134","31064.449134018134"
"940867.6153845601-1329656.3541633536","949867.6153845601-1340656.3541633536","14212.670403551896","14212.670403551896"
"211867.61538456043-1130656.354163354","219867.61538456043-1124656.354163354","10000.0","10000.0"
"-340132.3846154392-1288656.3541633536","-318132.3846154392-1577656.354163353","289836.1606149235","289836.1606149235"
"324867.6153845603-1030656.3541633543","350867.6153845603-1024656.3541633543","26683.328128252666","26683.328128252666"
"-206132.38461543934-2065656.354163352","-204132.38461543934-2084656.354163352","19104.9731745428","19104.9731745428"
"489867.6153845603-1043656.3541633543","516867.6153845603-1048656.3541633543","27459.060435491963","27459.060435491963"
"229867.61538456043-1203656.3541633538","256867.61538456043-1273656.3541633538","75026.66192761077","75026.66192761077"
"497867.6153845603-1180656.3541633538","547867.6153845603-1292656.3541633536","122653.9848516955","122653.9848516955"
"540867.6153845603-1151656.354163354","551867.6153845603-1148656.354163354","11401.75425099138","11401.75425099138"
"539867.6153845603-777656.3541633547","559867.6153845603-900656.3541633545","124615.40835707253","124615.40835707253"
"-249132.38461543928-2025656.3541633522","-210132.38461543934-2058656.354163352","51088.15909777901","51088.15909777901"
"-208132.38461543934-2073656.354163352","-191132.38461543934-2058656.354163352","22671.56809750927","22671.56809750927"
"158867.61538456054-1006656.3541633543","210867.61538456043-944656.3541633543","80919.71329657557","80919.71329657557"
